Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
103529.00,1331.48,561.68,236.17,104513.00,363.07,0.91,0.99,0.75,0.73,2.38,0.65,aaargaaap Sivrisi
97634.00,1331.16,578.87,216.75,98397.00,352.58,0.93,0.99,0.74,0.69,2.67,0.61,aaargaaap Sivrisi
74790.00,1122.20,477.84,199.73,75609.00,308.59,0.91,0.99,0.72,0.75,2.39,0.65,aaargaaap Sivrisi
99668.00,1276.43,489.25,264.20,101283.00,356.23,0.84,0.98,0.76,0.77,1.85,0.73,aaargaaap Sivrisi
75833.00,1140.92,492.22,196.85,76433.00,310.73,0.92,0.99,0.74,0.73,2.50,0.63,aaargaaap Sivrisi
80412.00,1205.76,526.04,195.11,81149.00,319.97,0.93,0.99,0.73,0.70,2.70,0.61,aaargaaap Sivrisi
77335.00,1114.24,463.44,213.37,78035.00,313.79,0.89,0.99,0.66,0.78,2.17,0.68,aaargaaap Sivrisi
108661.00,1361.13,575.58,241.96,109616.00,371.96,0.91,0.99,0.74,0.74,2.38,0.65,aaargaaap Sivrisi
66125.00,1055.77,443.17,191.91,66757.00,290.16,0.90,0.99,0.73,0.75,2.31,0.65,aaargaaap Sivrisi
97790.00,1271.24,532.37,235.26,98521.00,352.86,0.90,0.99,0.75,0.76,2.26,0.66,aaargaaap Sivrisi
100034.00,1276.23,531.69,240.89,100770.00,356.89,0.89,0.99,0.75,0.77,2.21,0.67,aaargaaap Sivrisi
64555.00,982.53,392.35,210.61,65291.00,286.69,0.84,0.99,0.75,0.84,1.86,0.73,aaargaaap Sivrisi
79254.00,1094.76,437.70,231.52,79858.00,317.66,0.85,0.99,0.77,0.83,1.89,0.73,aaargaaap Sivrisi
76341.00,1105.25,456.26,213.66,76916.00,311.77,0.88,0.99,0.74,0.79,2.14,0.68,aaargaaap Sivrisi
66259.00,1013.80,410.58,206.16,66874.00,290.45,0.86,0.99,0.73,0.81,1.99,0.71,aaargaaap Sivrisi
111315.00,1353.02,564.48,252.41,112133.00,376.47,0.89,0.99,0.76,0.76,2.24,0.67,aaargaaap Sivrisi
88355.00,1260.71,544.98,207.33,89015.00,335.41,0.92,0.99,0.74,0.70,2.63,0.62,aaargaaap Sivrisi
78846.00,1161.77,496.17,203.14,79549.00,316.84,0.91,0.99,0.77,0.73,2.44,0.64,aaargaaap Sivrisi
61426.00,984.22,404.36,193.88,61915.00,279.66,0.88,0.99,0.75,0.80,2.09,0.69,aaargaaap Sivrisi
99590.00,1276.58,526.97,242.43,100465.00,356.09,0.89,0.99,0.74,0.77,2.17,0.68,aaargaaap Sivrisi
90380.00,1246.74,527.38,220.57,91142.00,339.23,0.91,0.99,0.76,0.73,2.39,0.64,aaargaaap Sivrisi
86589.00,1221.67,510.88,216.32,87440.00,332.04,0.91,0.99,0.74,0.73,2.36,0.65,aaargaaap Sivrisi
77612.00,1160.36,486.91,204.29,78431.00,314.35,0.91,0.99,0.73,0.72,2.38,0.65,aaargaaap Sivrisi
116794.00,1408.88,590.18,253.07,117698.00,385.63,0.90,0.99,0.73,0.74,2.33,0.65,aaargaaap Sivrisi
100906.00,1252.70,505.87,254.45,101633.00,358.44,0.86,0.99,0.76,0.81,1.99,0.71,aaargaaap Sivrisi
101495.00,1260.47,509.77,255.29,102337.00,359.48,0.87,0.99,0.70,0.80,2.00,0.71,aaargaaap Sivrisi
78395.00,1182.14,507.03,198.06,79445.00,315.94,0.92,0.99,0.76,0.71,2.56,0.62,aaargaaap Sivrisi
92084.00,1276.75,545.48,215.33,92809.00,342.41,0.92,0.99,0.72,0.71,2.53,0.63,aaargaaap Sivrisi
97164.00,1226.83,490.25,254.42,98018.00,351.73,0.85,0.99,0.74,0.81,1.93,0.72,aaargaaap Sivrisi
91553.00,1242.50,533.01,219.62,92162.00,341.42,0.91,0.99,0.73,0.75,2.43,0.64,aaargaaap Sivrisi
111105.00,1344.03,556.32,255.04,112192.00,376.12,0.89,0.99,0.74,0.77,2.18,0.68,aaargaaap Sivrisi
91338.00,1210.06,505.51,230.98,91971.00,341.02,0.89,0.99,0.76,0.78,2.19,0.67,aaargaaap Sivrisi
76413.00,1152.33,486.28,200.84,77094.00,311.92,0.91,0.99,0.65,0.72,2.42,0.64,aaargaaap Sivrisi
79958.00,1168.42,494.77,206.31,80824.00,319.07,0.91,0.99,0.57,0.74,2.40,0.64,aaargaaap Sivrisi
93715.00,1291.17,554.53,215.73,94571.00,345.43,0.92,0.99,0.71,0.71,2.57,0.62,aaargaaap Sivrisi
105193.00,1329.66,561.88,238.96,105966.00,365.97,0.91,0.99,0.60,0.75,2.35,0.65,aaargaaap Sivrisi
102906.00,1331.49,564.35,234.38,104774.00,361.97,0.91,0.98,0.65,0.73,2.41,0.64,aaargaaap Sivrisi
76288.00,1138.64,479.58,204.68,77118.00,311.66,0.90,0.99,0.66,0.74,2.34,0.65,aaargaaap Sivrisi
90343.00,1253.92,534.13,216.26,91208.00,339.16,0.91,0.99,0.67,0.72,2.47,0.64,aaargaaap Sivrisi
103283.00,1363.71,592.07,223.07,104077.00,362.63,0.93,0.99,0.75,0.70,2.65,0.61,aaargaaap Sivrisi
85316.00,1214.99,518.83,209.78,85904.00,329.59,0.91,0.99,0.71,0.73,2.47,0.64,aaargaaap Sivrisi
87954.00,1205.23,507.47,221.38,88843.00,334.64,0.90,0.99,0.64,0.76,2.29,0.66,aaargaaap Sivrisi
83005.00,1234.75,539.68,196.71,83725.00,325.09,0.93,0.99,0.58,0.68,2.74,0.60,aaargaaap Sivrisi
91686.00,1294.42,567.60,206.47,92512.00,341.67,0.93,0.99,0.65,0.69,2.75,0.60,aaargaaap Sivrisi
124268.00,1448.55,610.52,259.89,125239.00,397.77,0.90,0.99,0.56,0.74,2.35,0.65,aaargaaap Sivrisi
64712.00,1035.24,435.87,189.49,65268.00,287.04,0.90,0.99,0.56,0.76,2.30,0.66,aaargaaap Sivrisi
64808.00,1052.08,439.73,190.18,65678.00,287.26,0.90,0.99,0.77,0.74,2.31,0.65,aaargaaap Sivrisi
94786.00,1204.70,480.42,252.17,95545.00,347.40,0.85,0.99,0.74,0.82,1.91,0.72,aaargaaap Sivrisi
61861.00,1002.17,406.37,195.97,62618.00,280.65,0.88,0.99,0.59,0.77,2.07,0.69,aaargaaap Sivrisi
66604.00,1019.00,410.58,207.89,67237.00,291.21,0.86,0.99,0.74,0.81,1.97,0.71,aaargaaap Sivrisi
95759.00,1261.52,524.28,234.28,96648.00,349.18,0.89,0.99,0.72,0.76,2.24,0.67,aaargaaap Sivrisi
86673.00,1169.10,477.26,231.83,87424.00,332.20,0.87,0.99,0.76,0.80,2.06,0.70,aaargaaap Sivrisi
58589.00,970.77,392.71,191.06,59253.00,273.13,0.87,0.99,0.77,0.78,2.06,0.70,aaargaaap Sivrisi
100175.00,1273.69,523.41,245.50,101457.00,357.14,0.88,0.99,0.74,0.78,2.13,0.68,aaargaaap Sivrisi
87789.00,1251.50,542.60,207.22,88469.00,334.33,0.92,0.99,0.58,0.70,2.62,0.62,aaargaaap Sivrisi
64646.00,1030.02,431.10,191.71,65209.00,286.90,0.90,0.99,0.57,0.77,2.25,0.67,aaargaaap Sivrisi
91508.00,1221.26,514.29,226.85,92110.00,341.34,0.90,0.99,0.72,0.77,2.27,0.66,aaargaaap Sivrisi
80252.00,1112.98,452.87,226.45,80819.00,319.66,0.87,0.99,0.68,0.81,2.00,0.71,aaargaaap Sivrisi
104321.00,1379.24,586.12,229.00,105797.00,364.45,0.92,0.99,0.63,0.69,2.56,0.62,aaargaaap Sivrisi
75637.00,1173.08,509.10,190.10,76350.00,310.33,0.93,0.99,0.60,0.69,2.68,0.61,aaargaaap Sivrisi
60485.00,969.49,390.48,198.24,61257.00,277.51,0.86,0.99,0.73,0.81,1.97,0.71,aaargaaap Sivrisi
95816.00,1274.02,531.32,230.41,97014.00,349.28,0.90,0.99,0.73,0.74,2.31,0.66,aaargaaap Sivrisi
94757.00,1238.45,513.25,236.07,95562.00,347.34,0.89,0.99,0.69,0.78,2.17,0.68,aaargaaap Sivrisi
85670.00,1188.60,492.79,222.08,86496.00,330.27,0.89,0.99,0.65,0.76,2.22,0.67,aaargaaap Sivrisi
103495.00,1331.60,556.65,238.73,104549.00,363.01,0.90,0.99,0.72,0.73,2.33,0.65,aaargaaap Sivrisi
81649.00,1124.08,452.92,230.48,82299.00,322.43,0.86,0.99,0.73,0.81,1.97,0.71,aaargaaap Sivrisi
74176.00,1120.72,465.73,203.54,75100.00,307.32,0.90,0.99,0.60,0.74,2.29,0.66,aaargaaap Sivrisi
108066.00,1314.36,539.75,255.31,108893.00,370.94,0.88,0.99,0.63,0.79,2.11,0.69,aaargaaap Sivrisi
91968.00,1218.85,495.30,238.49,93036.00,342.19,0.88,0.99,0.76,0.78,2.08,0.69,aaargaaap Sivrisi
100094.00,1288.93,541.61,235.97,100803.00,356.99,0.90,0.99,0.76,0.76,2.30,0.66,aaargaaap Sivrisi
106564.00,1340.31,557.96,244.32,107892.00,368.35,0.90,0.99,0.59,0.75,2.28,0.66,aaargaaap Sivrisi
117831.00,1351.81,550.45,273.29,118565.00,387.33,0.87,0.99,0.68,0.81,2.01,0.70,aaargaaap Sivrisi
92089.00,1240.61,512.58,229.67,92961.00,342.42,0.89,0.99,0.62,0.75,2.23,0.67,aaargaaap Sivrisi
108803.00,1399.31,602.19,230.32,109682.00,372.20,0.92,0.99,0.77,0.70,2.61,0.62,aaargaaap Sivrisi
79521.00,1210.35,522.08,194.83,80639.00,318.20,0.93,0.99,0.74,0.68,2.68,0.61,aaargaaap Sivrisi
97730.00,1247.96,517.64,240.89,98380.00,352.75,0.89,0.99,0.75,0.79,2.15,0.68,aaargaaap Sivrisi
73423.00,1101.12,440.61,215.48,74415.00,305.75,0.87,0.99,0.72,0.76,2.04,0.69,aaargaaap Sivrisi
74740.00,1130.84,474.44,201.71,75645.00,308.48,0.91,0.99,0.75,0.73,2.35,0.65,aaargaaap Sivrisi
62038.00,973.47,396.57,199.91,62559.00,281.05,0.86,0.99,0.76,0.82,1.98,0.71,aaargaaap Sivrisi
60974.00,963.38,388.22,201.32,61835.00,278.63,0.86,0.99,0.74,0.83,1.93,0.72,aaargaaap Sivrisi
96704.00,1271.16,529.00,233.35,97720.00,350.90,0.90,0.99,0.67,0.75,2.27,0.66,aaargaaap Sivrisi
90285.00,1186.67,483.94,238.28,90860.00,339.05,0.87,0.99,0.70,0.81,2.03,0.70,aaargaaap Sivrisi
102314.00,1251.75,500.90,260.38,103318.00,360.93,0.85,0.99,0.63,0.82,1.92,0.72,aaargaaap Sivrisi
70729.00,1099.48,469.40,192.52,71327.00,300.09,0.91,0.99,0.65,0.74,2.44,0.64,aaargaaap Sivrisi
85084.00,1203.30,506.63,214.75,85843.00,329.14,0.91,0.99,0.58,0.74,2.36,0.65,aaargaaap Sivrisi
109090.00,1329.38,550.39,253.22,110035.00,372.69,0.89,0.99,0.66,0.78,2.17,0.68,aaargaaap Sivrisi
83376.00,1143.66,467.80,227.35,84065.00,325.82,0.87,0.99,0.75,0.80,2.06,0.70,aaargaaap Sivrisi
98737.00,1337.91,576.59,220.79,99750.00,354.56,0.92,0.99,0.51,0.69,2.61,0.61,aaargaaap Sivrisi
130913.00,1490.95,632.25,264.16,131934.00,408.27,0.91,0.99,0.55,0.74,2.39,0.65,aaargaaap Sivrisi
96928.00,1294.74,549.52,225.87,97845.00,351.30,0.91,0.99,0.62,0.73,2.43,0.64,aaargaaap Sivrisi
99431.00,1278.44,538.26,236.14,100197.00,355.81,0.90,0.99,0.77,0.76,2.28,0.66,aaargaaap Sivrisi
119467.00,1391.89,574.60,266.14,120581.00,390.01,0.89,0.99,0.65,0.77,2.16,0.68,aaargaaap Sivrisi
82808.00,1249.62,553.38,193.04,83611.00,324.71,0.94,0.99,0.48,0.67,2.87,0.59,aaargaaap Sivrisi
79511.00,1117.25,455.15,223.49,80285.00,318.18,0.87,0.99,0.66,0.80,2.04,0.70,aaargaaap Sivrisi
63032.00,1031.46,438.38,184.33,63512.00,283.29,0.91,0.99,0.58,0.74,2.38,0.65,aaargaaap Sivrisi
92462.00,1254.12,526.50,224.68,93328.00,343.11,0.90,0.99,0.72,0.74,2.34,0.65,aaargaaap Sivrisi
99673.00,1283.03,537.82,237.28,100470.00,356.24,0.90,0.99,0.72,0.76,2.27,0.66,aaargaaap Sivrisi
109606.00,1378.06,588.68,237.48,110312.00,373.57,0.92,0.99,0.57,0.73,2.48,0.63,aaargaaap Sivrisi
68712.00,1025.34,410.39,214.40,69352.00,295.78,0.85,0.99,0.72,0.82,1.91,0.72,aaargaaap Sivrisi
94816.00,1211.79,485.91,250.84,96076.00,347.45,0.86,0.99,0.73,0.81,1.94,0.72,aaargaaap Sivrisi
106776.00,1275.69,514.53,265.07,107562.00,368.72,0.86,0.99,0.74,0.82,1.94,0.72,aaargaaap Sivrisi
75794.00,1116.61,467.77,207.19,76474.00,310.65,0.90,0.99,0.73,0.76,2.26,0.66,aaargaaap Sivrisi
81999.00,1205.90,521.29,200.61,82686.00,323.12,0.92,0.99,0.57,0.71,2.60,0.62,aaargaaap Sivrisi
99569.00,1320.00,555.55,230.58,100832.00,356.06,0.91,0.99,0.64,0.72,2.41,0.64,aaargaaap Sivrisi
90106.00,1300.55,501.35,231.47,91944.00,338.71,0.89,0.98,0.68,0.67,2.17,0.68,aaargaaap Sivrisi
89290.00,1221.58,503.35,227.36,90336.00,337.18,0.89,0.99,0.71,0.75,2.21,0.67,aaargaaap Sivrisi
85309.00,1265.95,550.42,200.71,86486.00,329.57,0.93,0.99,0.71,0.67,2.74,0.60,aaargaaap Sivrisi
75097.00,1158.39,498.99,193.47,75817.00,309.22,0.92,0.99,0.70,0.70,2.58,0.62,aaargaaap Sivrisi
75111.00,1209.04,534.58,181.08,76216.00,309.25,0.94,0.99,0.77,0.65,2.95,0.58,aaargaaap Sivrisi
78859.00,1137.70,470.00,214.15,79618.00,316.87,0.89,0.99,0.75,0.77,2.19,0.67,aaargaaap Sivrisi
76925.00,1174.33,504.42,194.88,77756.00,312.96,0.92,0.99,0.75,0.70,2.59,0.62,aaargaaap Sivrisi
76929.00,1090.48,448.00,218.98,77487.00,312.97,0.87,0.99,0.73,0.81,2.05,0.70,aaargaaap Sivrisi
69631.00,1068.13,444.66,199.90,70351.00,297.75,0.89,0.99,0.71,0.77,2.22,0.67,aaargaaap Sivrisi
76059.00,1109.46,440.38,222.51,76849.00,311.19,0.86,0.99,0.77,0.78,1.98,0.71,aaargaaap Sivrisi
77870.00,1160.80,426.32,233.59,79026.00,314.88,0.84,0.99,0.64,0.73,1.83,0.74,aaargaaap Sivrisi
79706.00,1133.06,461.98,221.24,80545.00,318.57,0.88,0.99,0.72,0.78,2.09,0.69,aaargaaap Sivrisi
73119.00,1157.07,501.49,186.06,73786.00,305.12,0.93,0.99,0.74,0.69,2.70,0.61,aaargaaap Sivrisi
71534.00,1104.47,457.39,200.09,72265.00,301.79,0.90,0.99,0.58,0.74,2.29,0.66,aaargaaap Sivrisi
68618.00,1071.33,443.45,200.53,69639.00,295.58,0.89,0.99,0.80,0.75,2.21,0.67,aaargaaap Sivrisi
75632.00,1099.27,441.67,218.72,76395.00,310.32,0.87,0.99,0.62,0.79,2.02,0.70,aaargaaap Sivrisi
88740.00,1247.04,532.86,213.23,89595.00,336.14,0.92,0.99,0.69,0.72,2.50,0.63,aaargaaap Sivrisi
72953.00,1081.49,440.30,212.08,73771.00,304.77,0.88,0.99,0.70,0.78,2.08,0.69,aaargaaap Sivrisi
112500.00,1405.45,596.70,240.62,113585.00,378.47,0.92,0.99,0.55,0.72,2.48,0.63,aaargaaap Sivrisi
76884.00,1091.32,440.26,223.71,77751.00,312.88,0.86,0.99,0.63,0.81,1.97,0.71,aaargaaap Sivrisi
101439.00,1302.85,551.24,234.69,102203.00,359.38,0.90,0.99,0.71,0.75,2.35,0.65,aaargaaap Sivrisi
60017.00,1022.36,439.87,174.12,60558.00,276.43,0.92,0.99,0.55,0.72,2.53,0.63,aaargaaap Sivrisi
113009.00,1376.42,581.88,248.12,113779.00,379.33,0.90,0.99,0.74,0.75,2.35,0.65,aaargaaap Sivrisi
74353.00,1120.55,468.86,203.22,75348.00,307.68,0.90,0.99,0.65,0.74,2.31,0.66,aaargaaap Sivrisi
75988.00,1091.95,447.60,217.31,76566.00,311.05,0.87,0.99,0.71,0.80,2.06,0.69,aaargaaap Sivrisi
74487.00,1119.38,468.49,203.58,75122.00,307.96,0.90,0.99,0.58,0.75,2.30,0.66,aaargaaap Sivrisi
89611.00,1237.91,524.59,218.81,90502.00,337.78,0.91,0.99,0.54,0.73,2.40,0.64,aaargaaap Sivrisi
54128.00,871.46,324.01,214.04,54742.00,262.52,0.75,0.99,0.73,0.90,1.51,0.81,aaargaaap Sivrisi
76609.00,1108.46,456.88,214.06,77329.00,312.32,0.88,0.99,0.61,0.78,2.13,0.68,aaargaaap Sivrisi
69402.00,1114.09,486.90,181.71,70045.00,297.26,0.93,0.99,0.71,0.70,2.68,0.61,aaargaaap Sivrisi
107695.00,1366.06,591.13,232.36,108546.00,370.30,0.92,0.99,0.73,0.73,2.54,0.63,aaargaaap Sivrisi
98780.00,1217.11,484.11,260.76,99684.00,354.64,0.84,0.99,0.72,0.84,1.86,0.73,aaargaaap Sivrisi
99461.00,1331.36,570.97,222.88,100613.00,355.86,0.92,0.99,0.71,0.71,2.56,0.62,aaargaaap Sivrisi
73500.00,1184.42,502.90,186.61,74373.00,305.91,0.93,0.99,0.63,0.66,2.69,0.61,aaargaaap Sivrisi
80875.00,1141.52,465.54,222.90,81615.00,320.89,0.88,0.99,0.60,0.78,2.09,0.69,aaargaaap Sivrisi
116981.00,1417.79,597.38,250.27,118076.00,385.93,0.91,0.99,0.64,0.73,2.39,0.65,aaargaaap Sivrisi
80595.00,1175.21,497.38,207.46,81293.00,320.34,0.91,0.99,0.58,0.73,2.40,0.64,aaargaaap Sivrisi
101594.00,1254.52,510.59,254.19,102495.00,359.66,0.87,0.99,0.71,0.81,2.01,0.70,aaargaaap Sivrisi
83000.00,1194.72,508.17,208.76,83783.00,325.08,0.91,0.99,0.57,0.73,2.43,0.64,aaargaaap Sivrisi
117620.00,1364.87,552.29,272.47,118591.00,386.99,0.87,0.99,0.69,0.79,2.03,0.70,aaargaaap Sivrisi
85753.00,1202.06,500.17,219.61,87058.00,330.43,0.90,0.99,0.69,0.75,2.28,0.66,aaargaaap Sivrisi
108918.00,1398.96,604.76,229.53,109782.00,372.40,0.93,0.99,0.52,0.70,2.63,0.62,aaargaaap Sivrisi
76540.00,1141.58,482.89,202.21,77130.00,312.18,0.91,0.99,0.55,0.74,2.39,0.65,aaargaaap Sivrisi
71027.00,1144.79,500.49,182.44,71698.00,300.72,0.93,0.99,0.72,0.68,2.74,0.60,aaargaaap Sivrisi
97349.00,1331.56,570.13,218.08,98088.00,352.06,0.92,0.99,0.50,0.69,2.61,0.62,aaargaaap Sivrisi
81456.00,1147.53,471.32,220.74,82454.00,322.05,0.88,0.99,0.69,0.78,2.14,0.68,aaargaaap Sivrisi
85993.00,1206.11,507.47,216.37,86641.00,330.89,0.90,0.99,0.69,0.74,2.35,0.65,aaargaaap Sivrisi
78312.00,1120.13,463.00,216.16,78961.00,315.77,0.88,0.99,0.60,0.78,2.14,0.68,aaargaaap Sivrisi
80935.00,1115.25,445.90,232.02,81653.00,321.01,0.85,0.99,0.66,0.82,1.92,0.72,aaargaaap Sivrisi
106237.00,1321.71,547.98,247.89,106911.00,367.78,0.89,0.99,0.61,0.76,2.21,0.67,aaargaaap Sivrisi
62931.00,1012.75,422.20,190.18,63481.00,283.07,0.89,0.99,0.76,0.77,2.22,0.67,aaargaaap Sivrisi
111331.00,1305.49,510.43,279.08,112342.00,376.50,0.84,0.99,0.73,0.82,1.83,0.74,aaargaaap Sivrisi
91349.00,1244.32,521.45,224.07,92472.00,341.04,0.90,0.99,0.72,0.74,2.33,0.65,aaargaaap Sivrisi
109878.00,1364.85,565.75,248.34,110934.00,374.03,0.90,0.99,0.72,0.74,2.28,0.66,aaargaaap Sivrisi
106453.00,1331.89,555.59,245.52,107393.00,368.16,0.90,0.99,0.76,0.75,2.26,0.66,aaargaaap Sivrisi
125214.00,1465.65,623.02,256.41,126196.00,399.28,0.91,0.99,0.75,0.73,2.43,0.64,aaargaaap Sivrisi
86142.00,1210.05,511.40,215.89,87164.00,331.18,0.91,0.99,0.77,0.74,2.37,0.65,aaargaaap Sivrisi
82577.00,1244.05,542.11,194.34,83333.00,324.25,0.93,0.99,0.59,0.67,2.79,0.60,aaargaaap Sivrisi
84684.00,1158.56,469.75,230.90,85388.00,328.36,0.87,0.99,0.75,0.79,2.03,0.70,aaargaaap Sivrisi
83391.00,1208.90,517.94,206.06,84113.00,325.85,0.92,0.99,0.70,0.72,2.51,0.63,aaargaaap Sivrisi
89066.00,1177.34,478.90,237.37,89680.00,336.75,0.87,0.99,0.61,0.81,2.02,0.70,aaargaaap Sivrisi
82001.00,1165.85,486.60,215.68,82823.00,323.12,0.90,0.99,0.75,0.76,2.26,0.66,aaargaaap Sivrisi
80286.00,1121.06,453.96,226.76,80997.00,319.72,0.87,0.99,0.70,0.80,2.00,0.70,aaargaaap Sivrisi
108654.00,1376.44,584.48,238.27,109985.00,371.94,0.91,0.99,0.61,0.72,2.45,0.64,aaargaaap Sivrisi
91148.00,1221.80,514.38,226.29,91768.00,340.67,0.90,0.99,0.73,0.77,2.27,0.66,aaargaaap Sivrisi
66634.00,1027.45,424.53,200.50,67162.00,291.27,0.88,0.99,0.62,0.79,2.12,0.69,aaargaaap Sivrisi
98568.00,1373.87,561.51,226.94,100509.00,354.26,0.91,0.98,0.53,0.66,2.47,0.63,aaargaaap Sivrisi
75129.00,1123.37,473.33,203.67,75855.00,309.29,0.90,0.99,0.56,0.75,2.32,0.65,aaargaaap Sivrisi
110306.00,1413.91,607.84,232.37,111470.00,374.76,0.92,0.99,0.63,0.69,2.62,0.62,aaargaaap Sivrisi
67859.00,1061.77,441.22,197.33,68645.00,293.94,0.89,0.99,0.73,0.76,2.24,0.67,aaargaaap Sivrisi
90147.00,1253.24,539.68,213.35,91009.00,338.79,0.92,0.99,0.73,0.72,2.53,0.63,aaargaaap Sivrisi
110838.00,1432.89,622.88,227.78,112366.00,375.66,0.93,0.99,0.66,0.68,2.73,0.60,aaargaaap Sivrisi
71697.00,1112.87,471.34,194.77,72321.00,302.14,0.91,0.99,0.60,0.73,2.42,0.64,aaargaaap Sivrisi
61121.00,979.04,402.56,194.26,61611.00,278.97,0.88,0.99,0.68,0.80,2.07,0.69,aaargaaap Sivrisi
81944.00,1223.37,524.55,199.56,83000.00,323.01,0.92,0.99,0.67,0.69,2.63,0.62,aaargaaap Sivrisi
94973.00,1198.67,481.69,252.52,95572.00,347.74,0.85,0.99,0.65,0.83,1.91,0.72,aaargaaap Sivrisi
108961.00,1359.81,570.26,244.16,109943.00,372.47,0.90,0.99,0.55,0.74,2.34,0.65,aaargaaap Sivrisi
97251.00,1287.69,538.73,230.57,98067.00,351.89,0.90,0.99,0.57,0.74,2.34,0.65,aaargaaap Sivrisi
65272.00,1019.21,418.45,199.79,65948.00,288.28,0.88,0.99,0.64,0.79,2.09,0.69,aaargaaap Sivrisi
95060.00,1256.40,524.04,232.57,96436.00,347.90,0.90,0.99,0.73,0.76,2.25,0.66,aaargaaap Sivrisi
55993.00,947.46,387.84,185.12,56543.00,267.01,0.88,0.99,0.74,0.78,2.10,0.69,aaargaaap Sivrisi
93812.00,1211.23,500.61,238.94,94411.00,345.61,0.88,0.99,0.62,0.80,2.10,0.69,aaargaaap Sivrisi
75892.00,1119.46,464.66,209.14,76674.00,310.85,0.89,0.99,0.73,0.76,2.22,0.67,aaargaaap Sivrisi
91716.00,1291.05,554.91,211.88,92461.00,341.73,0.92,0.99,0.64,0.69,2.62,0.62,aaargaaap Sivrisi
91868.00,1237.48,514.88,228.87,92755.00,342.01,0.90,0.99,0.65,0.75,2.25,0.66,aaargaaap Sivrisi
93499.00,1323.36,594.42,201.94,94971.00,345.03,0.94,0.98,0.83,0.67,2.94,0.58,aaargaaap Sivrisi
115667.00,1302.50,513.18,287.88,116443.00,383.76,0.83,0.99,0.68,0.86,1.78,0.75,aaargaaap Sivrisi
103882.00,1321.95,554.42,239.51,104693.00,363.68,0.90,0.99,0.57,0.75,2.31,0.66,aaargaaap Sivrisi
110771.00,1315.34,532.78,265.78,112195.00,375.55,0.87,0.99,0.69,0.80,2.00,0.70,aaargaaap Sivrisi
110059.00,1382.47,584.80,241.07,111190.00,374.34,0.91,0.99,0.66,0.72,2.43,0.64,aaargaaap Sivrisi
81263.00,1183.74,510.42,203.21,81878.00,321.66,0.92,0.99,0.71,0.73,2.51,0.63,aaargaaap Sivrisi
60793.00,1057.88,456.67,171.20,61707.00,278.22,0.93,0.99,0.71,0.68,2.67,0.61,aaargaaap Sivrisi
87173.00,1235.58,529.38,210.24,87813.00,333.15,0.92,0.99,0.54,0.72,2.52,0.63,aaargaaap Sivrisi
79829.00,1259.15,562.23,181.55,80650.00,318.81,0.95,0.99,0.77,0.63,3.10,0.57,aaargaaap Sivrisi
76479.00,1145.93,487.58,199.98,77181.00,312.05,0.91,0.99,0.55,0.73,2.44,0.64,aaargaaap Sivrisi
75248.00,1168.94,508.79,189.18,75951.00,309.53,0.93,0.99,0.72,0.69,2.69,0.61,aaargaaap Sivrisi
82860.00,1261.73,513.71,207.46,84114.00,324.81,0.91,0.99,0.77,0.65,2.48,0.63,aaargaaap Sivrisi
107171.00,1408.12,616.03,222.14,108266.00,369.40,0.93,0.99,0.77,0.68,2.77,0.60,aaargaaap Sivrisi
78451.00,1190.24,511.84,196.28,79300.00,316.05,0.92,0.99,0.59,0.70,2.61,0.62,aaargaaap Sivrisi
109065.00,1310.27,530.96,262.51,109982.00,372.65,0.87,0.99,0.74,0.80,2.02,0.70,aaargaaap Sivrisi
98009.00,1319.39,553.28,226.89,98921.00,353.25,0.91,0.99,0.69,0.71,2.44,0.64,aaargaaap Sivrisi
92210.00,1254.88,523.40,225.20,93245.00,342.64,0.90,0.99,0.73,0.74,2.32,0.65,aaargaaap Sivrisi
85817.00,1190.49,500.26,219.96,86678.00,330.55,0.90,0.99,0.76,0.76,2.27,0.66,aaargaaap Sivrisi
106232.00,1349.85,577.25,234.80,107137.00,367.78,0.91,0.99,0.74,0.73,2.46,0.64,aaargaaap Sivrisi
100367.00,1346.50,585.74,218.59,101234.00,357.48,0.93,0.99,0.76,0.70,2.68,0.61,aaargaaap Sivrisi
66110.00,1071.58,444.73,191.06,67028.00,290.13,0.90,0.99,0.76,0.72,2.33,0.65,aaargaaap Sivrisi
89659.00,1275.84,548.40,211.25,91175.00,337.87,0.92,0.98,0.73,0.69,2.60,0.62,aaargaaap Sivrisi
112187.00,1370.87,573.44,250.26,113096.00,377.94,0.90,0.99,0.73,0.75,2.29,0.66,aaargaaap Sivrisi
86237.00,1175.09,484.46,227.06,86922.00,331.36,0.88,0.99,0.72,0.78,2.13,0.68,aaargaaap Sivrisi
126963.00,1476.74,625.33,259.25,127781.00,402.06,0.91,0.99,0.65,0.73,2.41,0.64,aaargaaap Sivrisi
78435.00,1110.11,459.72,217.64,78988.00,316.02,0.88,0.99,0.75,0.80,2.11,0.69,aaargaaap Sivrisi
78509.00,1189.57,515.06,195.05,79786.00,316.17,0.93,0.98,0.76,0.70,2.64,0.61,aaargaaap Sivrisi
92121.00,1263.49,547.34,215.46,92801.00,342.48,0.92,0.99,0.74,0.73,2.54,0.63,aaargaaap Sivrisi
